STULS,ESCS,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,BEINGBULLIED,gender,TEACHBEHA,SBHL,PV1READ
8,-1.6006,-0.0424,1.314,1.8202,2.0165,-0.6576,2.0871,2.0073,0.1744,-0.6142,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.4684,0.1447,-0.3184,0.7703,2,0.2688,1,1
5,-2.5811,0.7767,-0.1298,-0.6065,-1.6391,-0.6576,0.2432,-0.9282,-1.0615,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,-0.4342,-0.3121,-0.5928,-0.0614,-0.3152,-0.3184,-0.7823,1,2.2703,1,1
4,0.1452,2.0345,-0.2023,-0.0424,0.7743,-0.6576,0.5102,0.4572,0.1744,0.6912,-0.9391,-1.6139,0.1956,-0.1015,0.4637,-0.9827,0.5012,-0.0614,-0.9441,-0.9298,0.2907,1,-2.0409,1,1
4,0.9168,1.3671,-0.2023,0.6532,-0.3253,0.2127,0.5102,-0.1687,0.1744,0.2865,0.6012,0.4667,1.2643,0.6291,0.4637,-0.9827,-0.5928,-0.172,1.4751,-0.7386,-0.7823,1,0.9677,1,1
7,-1.3933,0.7843,0.385,0.6532,-0.6555,0.6402,-0.103,-0.4708,-0.3449,-0.3035,-1.4801,0.0083,0.1956,0.5693,-0.13,-0.267,0.1869,-0.0328,0.7181,-0.1858,-0.7823,1,2.5251,1.6666666,1
10,0.3681,-0.5964,-0.1169,-1.0988,-0.3253,-1.1847,-0.62,-0.5786,0.1744,0.2865,-0.9391,-1.1561,-0.4112,-1.3692,0.0208,-0.9827,-0.5928,-0.4531,-0.3152,-0.404,1.7926,2,0.2688,1.3333334,1
5,-0.2221,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,-1.1126,0.6012,1.0844,2.0054,-0.1015,0.052,-0.9827,-0.5928,-1.075,-0.6441,0.3018,-0.7823,1,1.8674,1.3333334,1
6,-0.7716,1.0832,0.7015,-0.5338,0.7743,0.5029,-0.103,0.4572,0.0342,0.6912,1.0891,-0.6583,0.7871,1.1448,-0.0288,-0.6723,-1.1176,-0.144,0.0217,0.6818,1.2618,2,0.2785,1,1
4,0.9621,0.871,0.2485,1.8202,2.0165,-1.3914,2.0871,1.323,0.8674,0.6912,1.6762,1.0844,1.2643,1.1448,1.3423,0.2621,-1.511,-0.8386,1.4751,1.4685,-0.7823,1,3.7879,1,1
7,0.6085,0.2108,0.7628,1.0055,0.2682,1.0346,1.0419,1.323,0.9888,-0.043,-0.2119,1.0844,0.4352,0.5693,-0.0288,-0.6723,-0.5928,-0.5787,-0.094,-0.5665,0.7703,1,1.6299,1,1
0,-0.7741,-1.0714,-1.3684,-2.0317,-1.6391,-0.6576,-2.3003,-2.2652,-1.0615,-0.6142,-2.1428,-2.059,0.1956,-0.6545,-0.2006,-0.9827,-0.5928,-1.4832,-1.3162,-0.8288,-0.7823,1,1.8674,1,1
9,-0.6142,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,0.027,1.6762,1.0844,0.7871,1.8164,-1.4869,1.7411,1.2386,2.3693,1.8524,2.7249,-0.7823,2,1.6299,1,1
5,0.525,1.0294,-0.5575,-0.3738,-1.6391,-0.6576,0.5102,0.1941,-0.5551,2.0378,-0.4213,0.0083,0.2653,-0.6545,-1.2792,0.2621,-1.566,-0.5536,-0.6331,-0.9298,2.0604,2,-1.2356,1,1
8,1.9303,0.5409,0.1694,0.7198,2.0165,1.0346,2.0871,1.323,0.8674,1.1473,0.6012,1.0844,0.1956,0.7068,-0.7985,-0.9827,1.2386,0.7396,0.1447,2.7249,-0.7823,1,3.7879,1,1
0,-1.4028,-0.0424,0.1597,-0.3893,0.8163,1.0346,0.2751,-0.4708,-1.0348,2.0378,1.3256,1.0844,1.1811,-0.707,1.8905,1.7411,-0.5928,1.5024,-0.4347,2.7249,-0.7823,2,-0.3913,1,1
5,0.489,0.4843,-0.0037,1.1049,0.1707,-0.6576,0.5102,0.4572,0.1284,-1.0299,-0.9391,-0.6583,0.1956,-0.1015,-0.4342,-0.3121,0.1869,-1.0974,-0.6331,-0.3184,-0.7823,1,2.5251,1,1
9,0.8046,1.3671,0.3485,0.2329,-0.3253,1.0346,1.3517,-0.1687,1.3209,-0.2309,0.9995,0.0281,-0.2661,0.5693,-1.8939,-0.3121,0.1869,0.7872,-0.9441,0.9683,-0.7823,2,-1.2356,1,1
6,-0.2989,2.0345,-0.5575,0.3183,-1.1311,0.2127,0.5135,0.1888,-0.2934,1.2903,1.3256,0.0281,-0.2047,-0.1015,1.0671,0.147,0.1869,-0.7997,1.008,-0.3184,0.2907,2,2.5251,1,1
8,0.5193,1.2471,1.314,1.8202,-0.3253,-0.6576,-0.3302,-0.0791,1.2403,-1.2276,-0.9391,-0.6583,0.1956,-0.1015,-0.4342,-0.569,0.1038,-0.4684,0.3468,-0.1762,-0.7823,2,2.5251,1,1
10,0.6088,1.3671,0.7015,1.1049,0.7743,1.0346,2.0871,2.0073,1.2662,-0.3035,1.2992,1.0844,0.7871,1.1448,-0.7592,0.0494,0.1869,1.217,0.7181,2.7249,-0.7823,1,-2.0409,1,1
8,-1.2185,0.7767,-1.3345,-0.2546,-0.3253,0.2169,-0.0999,-0.2644,-0.3689,0.202,0.6012,0.4667,-0.2661,-0.1015,0.4637,-0.6723,-0.5928,-0.7622,-0.094,-0.9747,0.2907,1,1.69,1,1
10,0.4281,1.3671,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,1.563,1.6762,1.0844,0.1956,1.8164,0.052,1.1963,1.2386,2.3693,1.8524,-0.0633,-0.7823,2,0.2655,1.3333334,1
10,0.6928,2.0345,1.314,1.0067,-0.3253,1.0346,2.0871,2.0073,1.8245,0.9636,-0.5358,1.0844,2.0054,-0.6545,-0.0288,-0.6723,1.2386,-0.0328,-0.6632,-0.4415,0.7703,1,3.7879,1,1
7,0.8165,-0.0652,0.1694,-1.1278,0.2012,0.2169,0.7904,0.3721,-1.3071,2.0378,-0.3047,-1.1507,0.1956,-0.3178,1.8905,-2.1464,-0.5928,-0.5536,-0.8147,-1.1174,2.4601,2,-2.0409,1,1
7,-1.2207,0.6019,0.7015,0.5467,0.2682,1.0346,2.0871,2.0073,0.6797,0.6912,0.9995,1.0844,0.1956,0.5693,0.4637,-0.3121,0.7301,-0.4684,0.0337,-0.9747,0.8615,2,1.3713,1.3333334,1
6,0.4746,2.0345,1.314,-0.3275,2.0165,1.0346,2.0871,2.0073,1.1908,2.0378,0.9995,0.4667,0.6314,0.0273,0.8207,-1.7389,-1.1176,-0.4957,-0.4805,-0.5707,0.7703,2,0.6479,1,1
2,0.4177,-1.0963,0.0838,1.8202,0.5121,1.0346,-0.0042,0.4572,0.1744,0.6912,-0.9391,1.0844,-0.9792,-0.6545,0.4637,-0.9827,1.2386,-1.2865,-0.2151,-0.9803,0.2907,2,0.2266,1,1
8,-0.9734,0.6499,1.314,1.0067,0.7743,1.0346,2.0871,0.836,1.8245,-0.043,0.6012,1.0844,0.1956,-0.1015,-0.4342,0.2621,1.2386,-0.4684,0.3468,-0.1843,1.1928,2,-0.1241,1.3333334,1
2,0.4873,-1.1431,-0.635,-0.1648,-0.7784,1.0346,-1.1882,-1.0467,-0.3196,1.4734,0.6894,1.0844,-0.1401,0.5693,-0.4939,-0.267,0.1869,0.4314,1.8524,0.6246,0.2907,2,0.7512,1.3333334,1
6,-1.0396,2.0345,-0.5488,0.5845,0.3993,0.3622,1.1884,0.5437,0.9888,-0.043,0.6012,0.4667,0.571,-0.1015,-0.687,-0.6723,-0.5928,-0.5176,0.4683,0.0382,-0.7823,1,1.3992,1,1
10,-0.4706,2.0345,-1.0955,-0.0706,0.7743,1.0346,0.5102,0.3695,0.1744,0.2865,1.6762,1.0844,1.1811,0.6291,-0.4342,1.7411,1.2386,0.3858,0.7181,2.7249,-0.7823,2,1.9534,1,1
0,1.0362,0.0444,1.314,0.373,2.0165,-1.3939,1.0383,0.8329,1.8245,-0.043,-0.5107,0.443,0.6314,0.6291,1.8905,-0.92,-2.0719,-0.9516,1.8524,-1.1197,0.8233,1,0.2688,1,1
7,1.0096,2.0345,-0.0348,0.0054,0.7743,-0.6576,2.0871,1.323,1.2662,0.6912,1.6762,1.0844,1.2643,1.8164,0.052,1.1963,0.1869,-0.0614,1.4751,0.9683,-0.7823,1,2.2703,1,1
6,-1.7319,2.0345,0.7015,-0.8338,-1.6391,0.2169,0.1494,-0.5786,-0.5553,-0.6142,0.6012,-0.6583,-0.2047,-0.1015,0.052,-0.9827,-0.5928,-1.0974,-0.0598,-0.6659,-0.7823,2,-0.3818,1,1
9,-0.7491,2.0345,1.314,0.373,0.5121,1.0346,2.0871,1.1853,1.8245,2.0378,1.6762,1.0844,0.6314,1.8164,-0.13,1.7411,1.2386,1.6438,1.8524,0.9683,-0.7823,1,2.0528,1,1
8,-0.0402,1.1945,-0.2327,0.006,0.2682,-0.6576,0.4105,0.1041,0.9278,-0.043,-0.3987,0.0083,0.7871,0.5693,0.4637,0.2621,0.1869,-0.4684,-0.3152,-0.3184,-0.7823,1,-2.0409,1,1
8,-0.3111,0.0873,1.314,-0.5338,0.7743,1.0346,0.7551,2.0073,0.1744,-1.36,-0.9391,1.0844,2.0054,1.8164,-0.2459,0.8126,0.1869,2.3693,1.8524,-0.9855,-0.7823,2,0.6592,1,1
8,-1.8047,0.4922,0.1597,-0.5794,-1.6391,-0.6576,-0.3644,-1.0467,-1.0615,-0.6142,-0.9391,0.0083,0.1956,-0.6545,-0.4342,0.2621,0.1869,-0.4684,-0.5589,0.0348,-0.7823,1,2.5703,1,1
9,0.6147,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,2.0073,1.8245,0.6912,0.9995,1.0844,2.0054,1.8164,0.1097,-0.0193,0.5012,-0.7793,0.6168,-0.3184,-0.7823,1,3.0494,1,1
7,-0.6389,-0.0424,0.039,0.5845,0.2012,-0.6576,-0.0999,-0.1687,0.2981,0.6912,-0.1855,1.0844,-0.2047,-0.1015,0.4637,-0.6723,1.2386,-0.8109,0.3468,0.6818,-0.7823,1,1.4533,1,1
8,-0.2367,2.0345,0.4394,1.1049,-0.4521,1.0346,-1.0333,2.0073,0.1744,-0.6142,-0.9391,0.4626,0.7871,0.5693,0.052,-0.4066,0.5012,0.3858,0.7181,0.4766,-0.7823,1,2.1689,1,1
9,0.3002,1.4022,0.7015,-0.1648,0.3993,1.0346,0.7586,0.5464,1.8245,0.8147,1.6762,1.0844,0.3709,0.5693,-0.687,0.9269,0.1869,-0.144,0.7181,-0.3184,-0.7823,1,2.1583,1,1
7,0.3365,1.1945,0.7015,1.8202,0.5121,1.0346,0.7904,0.5437,0.1744,-0.6142,0.9995,-2.5375,0.7871,1.1448,0.4637,0.9269,0.1869,1.217,0.3468,0.3018,-0.7823,1,-2.0409,1,1
7,1.0114,2.0345,0.2384,-0.8326,-0.6555,0.6402,0.3812,0.1041,0.1744,0.6912,0.6012,-0.6583,-0.5707,0.7068,-0.2006,0.2621,-1.1176,-0.4684,-0.094,-0.8186,-0.7823,1,-0.1274,1,1
6,0.5293,2.0345,0.6259,-0.2546,-0.3253,0.6364,0.4798,0.836,0.1744,-0.043,-0.9391,-0.6583,0.1956,-0.1015,-0.2006,0.2621,1.2386,-0.4531,-0.094,-0.445,0.7703,1,-0.3818,1,1
7,0.3531,2.0345,0.1694,-0.5794,0.5121,1.0346,0.8945,0.7339,0.9276,-0.6142,1.2992,1.0844,1.2643,1.1448,-0.2459,-0.9827,-0.5928,-1.075,1.4751,0.4581,-0.7823,1,-2.0409,1.3333334,1
7,0.6333,-0.0424,0.7015,-0.3733,0.2012,0.6402,0.7551,0.836,0.6134,-0.043,-0.2119,1.0844,0.7871,0.0273,0.052,-0.9827,0.1869,-0.5536,-0.3152,-0.6659,-0.7823,1,3.0494,1,1
8,-0.0085,0.3529,1.314,1.1049,2.0165,1.0346,2.0871,2.0073,1.8245,-0.1532,0.9995,1.0844,-0.7766,0.487,-1.8939,-1.3539,-0.5928,-0.8386,0.7603,1.4685,-0.7823,2,-0.7833,1,1
3,-1.614,0.0444,-0.7453,-0.6865,-1.256,1.0346,-0.103,-1.0504,-0.2934,0.2865,-1.1062,-0.6583,0.7871,1.1448,-1.2792,0.147,1.2386,-0.0328,1.008,2.7249,-0.7823,1,0.2817,1.3333334,1
5,-0.6083,1.3671,-0.5575,0.286,-0.6555,-0.6576,-0.103,-0.1716,-0.2934,-0.6142,-0.9391,-0.6583,-0.5707,-0.1015,0.4637,-0.3121,0.1869,-1.2865,-0.5266,-0.3184,1.1928,2,-1.2356,1,1
7,-2.2298,0.7767,0.7628,0.3183,0.2012,-0.6576,-0.3302,0.1915,0.1744,0.6912,0.6012,0.4667,-0.2047,-0.6545,-0.2006,-0.9827,-0.5928,-0.0614,-0.3507,-0.3184,-0.7823,2,0.6015,1,1
7,0.6075,-0.2846,0.2384,-1.3315,-0.0008,1.0346,0.088,0.8329,-1.0615,1.2186,-0.5107,0.4667,1.1811,0.9982,-0.7592,-0.6723,-1.1176,-0.4004,-0.3152,-0.9803,-0.7823,1,3.7879,1,1
7,-1.0658,2.0345,1.314,1.0055,-0.3253,-0.6576,0.7904,0.7339,0.1744,0.6912,0.6012,-0.6583,0.7871,-0.1015,-0.13,0.2621,-0.5928,0.0157,-0.094,-0.3184,-0.7823,2,3.7879,1,1
10,0.0368,0.9134,-0.2023,1.1049,-0.0363,1.0346,1.4931,0.1888,0.6797,-1.1126,1.0891,-0.6583,1.1811,0.5693,-1.4869,0.8126,1.2386,0.3858,0.0337,1.4903,-0.7823,1,-2.0409,1,1
9,-0.7914,2.0345,0.7015,0.7198,0.5121,1.0346,1.3517,-0.1716,0.1744,1.2903,1.6762,1.0844,2.0054,1.8164,1.8905,0.2621,0.7301,-0.4684,1.4751,0.9423,-0.7823,2,-0.5079,1,1
5,3.0004,0.3529,-0.1719,0.006,-1.6391,0.5029,-0.0042,-0.474,-0.8262,0.2865,-0.1855,0.4667,2.0054,1.8164,0.4637,-0.9827,-0.5928,-0.8738,-0.6331,-0.8997,-0.7823,1,1.8651,1,1
8,-1.1857,1.1945,0.3995,-0.2546,0.299,1.0346,1.3517,0.4572,-0.3449,0.2865,-0.9391,1.0844,0.7871,0.487,-0.7592,1.1963,0.1869,-0.4684,-1.1295,-0.0358,0.7703,1,0.2266,1.3333334,1
6,-0.0521,-0.7565,-0.858,-0.5066,0.6398,0.2127,-0.3678,-1.4494,-1.0346,0.2865,-0.1855,0.0281,0.7871,-0.772,-0.4342,-0.9827,0.3385,-0.4684,-0.5266,-1.0394,0.7703,2,1.8651,1.3333334,1
9,-0.3013,1.0294,-0.8065,-1.6464,-1.1311,-0.6576,-1.0705,-0.474,-0.6079,0.9636,-0.2119,1.0844,0.7871,0.5693,1.1422,-0.6723,1.2386,-0.0328,1.2329,-0.1879,1.1928,2,-1.2356,1,1
3,-0.2665,2.0345,0.7015,-0.5066,-0.99,-0.6576,-0.0999,0.3721,-1.0615,-0.6142,-0.9391,1.0844,-0.5707,0.7068,1.8905,-0.9827,-1.566,-0.8579,-1.0375,-1.385,-0.7823,1,-0.137,1,1
5,0.088,0.9207,0.7628,0.0836,0.0728,0.6364,-0.5068,-0.0818,-0.4141,0.444,1.6762,-0.6583,-0.5707,0.6291,0.4637,-0.1652,0.1869,-0.1628,-0.1793,-0.1895,-0.7823,2,-2.0409,1,1
0,-1.3846,0.6019,-0.2023,-0.2546,-0.7784,-0.6576,-0.62,-0.9282,-2.2177,0.444,0.6012,-0.6583,-0.5707,-0.6545,0.4637,-0.9827,-1.1176,-1.2865,-1.3162,-0.5665,0.2308,2,-1.2356,1,1
7,1.3355,0.4922,1.314,-0.2546,-0.6555,-0.6576,0.2751,2.0073,-0.8262,0.6912,-0.9391,1.0844,0.1956,-0.1015,-0.3799,0.2621,0.1869,-0.0614,0.7181,-0.9448,0.2907,2,3.7879,1.3333334,1
7,0.6345,-1.2194,1.314,1.8202,-0.99,-1.5824,-0.5827,-0.9282,-0.6414,1.4734,1.6762,1.0844,1.2643,1.8164,1.3423,0.7522,0.7301,0.3139,0.7181,-0.3184,-0.7823,2,2.1583,1.3333334,1
7,0.8166,1.1945,0.7628,0.5467,0.7743,-0.6576,0.5102,0.836,0.636,0.2865,0.6012,-0.6583,-0.2661,-0.1015,-0.4342,0.2621,0.1869,-0.0614,0.1447,-0.4509,-0.7823,2,1.6299,1.3333334,1
1,0.8515,-0.4003,-0.2023,-0.5522,-0.3253,-0.6576,-0.0999,0.7339,-0.6079,-0.6142,-0.9391,1.0844,-0.6888,-0.1015,1.8905,-2.1464,-0.5928,-1.2865,0.3468,-1.5632,1.1928,1,-0.137,1,1
9,0.749,2.0345,-0.1512,1.1049,1.5844,-0.6576,1.4931,2.0073,1.8245,0.2865,-0.5107,-0.6583,0.7871,0.5693,-0.4342,0.2621,-0.5928,-0.0614,0.1447,-0.5665,-0.7823,2,-2.0409,1,1
4,-0.1139,-0.0424,-0.2023,-0.328,0.9044,1.0346,-0.62,-0.5786,0.1744,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,-0.687,0.2621,-0.5928,-0.8109,0.5761,-1.5813,3.8591,1,2.1583,1,1
5,0.5263,1.0832,1.314,-0.0706,-0.3253,-0.6576,2.0871,0.635,1.8245,-0.6142,-0.9391,-0.6583,0.1956,-0.1015,-0.687,-0.9827,-0.5928,-0.0614,0.3468,-0.3184,-0.7823,1,0.9355,1,1
5,-0.2519,0.7843,0.7628,-0.1174,-0.0363,-0.6576,0.1183,-0.1687,0.5665,0.2865,-0.5107,1.0844,-0.2047,-0.6545,0.4637,-0.569,-0.5928,-0.5536,0.3468,-0.445,0.7703,1,1.3029,1,1
3,-2.0126,1.0294,-0.768,0.2329,-0.0363,-0.6576,0.5102,0.4546,0.1744,-0.1532,0.6012,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.1123,-0.4415,-0.7823,2,1.4313,1.3333334,1
2,0.7412,-0.4995,-0.2023,-0.0424,-0.3253,-1.5824,0.2751,0.1915,0.1744,0.6912,-0.9391,-1.1507,0.4352,0.5693,0.8207,-0.3121,-0.5928,-0.8109,-0.094,-1.0394,1.5082,1,2.8515,1.3333334,1
8,0.1771,0.4922,1.314,0.7198,-0.3253,-0.6576,0.0291,-0.9282,0.6797,-0.043,0.6012,1.0844,0.1956,-0.1015,1.8905,-0.9827,0.1869,-0.8386,0.3468,-0.8997,-0.7823,2,-0.7833,1.3333334,1
8,0.0622,1.0294,0.7015,-0.0424,1.1522,1.0346,2.0871,0.1888,1.8245,1.2903,-1.5068,0.4667,0.7871,-0.1982,0.176,-0.9827,-0.3236,0.3308,1.008,-0.1762,-0.7823,1,0.7512,1,1
8,0.3999,-0.6495,-0.3971,-0.461,-1.1311,-0.6439,1.1847,0.1915,1.8245,0.202,-0.9391,-0.6583,0.1956,-0.1015,0.4637,-0.9827,0.5012,-0.5536,-0.7453,0.0595,-0.7823,1,1.9913,1,1
7,-0.286,2.0345,0.7628,-0.0424,0.2012,1.0346,0.7551,0.4572,0.9684,0.9636,1.6762,0.4667,0.6314,-0.1015,-0.2459,-1.0946,0.1869,1.1262,1.1101,1.4903,-0.7823,1,2.5703,1,1
3,0.7434,2.0345,0.2148,0.7198,2.0165,1.0346,2.0871,2.0073,1.8245,0.2865,0.6012,1.0844,2.0054,1.8164,0.4637,1.7411,1.2386,2.3693,1.008,0.6344,-0.7823,1,-2.0409,1.3333334,1
7,1.7426,1.1945,0.3995,-0.5528,0.7743,-0.6576,2.0871,0.4572,0.1744,2.0378,-0.1855,1.0844,2.0054,1.1448,-0.7592,1.7411,1.2386,-0.0614,-0.5589,-0.0633,0.7703,2,2.8515,2,1
6,-0.3992,-0.0424,-0.6262,0.5845,0.2012,-0.6576,0.5102,0.7368,-0.6573,-1.1126,-0.9391,0.0083,0.1956,-0.1015,0.052,-0.9827,0.1869,-0.0614,-1.7101,0.9683,0.2907,2,2.2008,1.3333334,1
5,-2.1178,-0.0424,-0.7366,-0.0424,-0.6555,1.0346,-0.0073,0.1915,0.1744,-0.043,-0.4213,1.0844,0.3709,0.5693,0.4637,-0.3121,-0.5928,0.3858,0.4683,-0.6306,0.8615,2,1.6299,1,1
6,0.2125,1.3671,0.2048,-0.1803,-0.0363,1.0346,-0.5827,-1.4494,-0.5905,1.563,1.3256,1.0844,0.1956,-0.6545,0.4637,-0.3121,-1.2568,-1.0277,-0.3152,-0.3184,-0.7823,1,-1.2356,1,1
8,-0.0703,0.627,-0.9422,-0.8332,-0.3253,0.3586,-0.62,0.4572,-0.2061,-1.1126,0.6012,-1.4003,0.849,1.0596,-0.4342,0.2621,0.1869,-0.0614,0.7181,1.4903,-0.7823,2,2.2703,1,1
9,-0.8211,1.3671,0.7628,0.3189,0.5121,1.0346,1.3517,0.836,0.6134,2.0378,1.6762,0.4626,0.7871,1.8164,0.8207,1.7411,0.5012,0.7872,1.1969,1.4685,-0.7823,2,-2.0409,1,1
9,0.9201,1.1945,0.6259,1.1049,1.5844,1.0346,2.0871,1.1853,1.2662,0.6912,1.6762,1.0844,2.0054,1.8164,-0.7592,1.7411,0.7301,2.3693,1.2329,1.4685,-0.7823,2,1.6299,1,1
8,0.1928,-0.4058,0.3995,-0.5072,-0.6555,1.0346,-0.3644,-0.9282,-1.5524,0.2865,1.6762,1.0844,0.1956,-0.1015,-0.4342,-0.6723,1.2386,-0.5536,-0.2151,0.6818,0.2907,2,-2.0409,1.3333334,1
5,-1.8268,2.0345,0.2148,-0.0424,-0.6555,-0.6576,-0.62,-0.5786,0.1744,-0.6142,0.6012,-0.6583,-0.2661,-0.1015,-0.13,-0.9827,-0.5928,-0.0614,-0.4347,-0.3184,-0.7823,2,1.4533,1,1
6,0.8211,1.2471,0.4394,0.3737,-0.3253,-0.6576,0.2147,0.1041,-0.3449,0.6912,0.6012,1.0844,0.3709,-0.1015,-0.4342,0.9269,-0.5928,-0.8738,0.3468,-0.4415,-0.7823,1,-1.2356,1,1
4,-1.2619,0.5409,0.4394,0.1814,-0.3253,-0.6576,0.0205,0.1915,-0.3449,1.563,-0.9391,-0.6583,-0.2047,-0.1015,-0.4342,-0.569,-1.1176,-0.5536,-0.4347,-0.3184,-0.7823,1,1.9913,1.3333334,1
8,1.0266,2.0345,1.314,-0.5072,-0.3253,1.0346,-0.1974,0.4572,0.701,-1.36,1.3256,0.0083,1.2643,1.0596,-0.4342,0.2621,0.1869,-0.4684,-0.5266,0.3018,-0.7823,1,1.6556,1,1
3,-0.5578,-0.4003,-1.0282,0.0054,-0.99,1.0346,-1.3412,-1.4494,-0.5729,-1.36,-0.9391,0.0281,1.2643,1.8164,1.8905,-0.4506,-1.1176,-0.7906,-1.4271,-1.8595,1.1928,1,0.0104,1,1
4,-0.8665,0.3529,0.4394,-0.5072,0.5121,-1.3939,1.0419,0.1041,0.1744,0.2865,-0.1855,-0.6583,-0.4112,-0.6545,-0.2006,-0.9827,0.1869,-0.8277,0.7181,-0.3184,-0.7823,1,3.0494,1,1
2,0.1003,2.0345,0.7628,-0.5066,-0.3253,0.6402,1.0419,0.4572,0.1744,2.0378,-0.9391,1.0844,0.1956,-0.1015,0.4637,-0.6723,0.1869,-0.0614,-0.0598,0.4951,0.2907,1,3.0494,1.3333334,1
7,0.4009,0.871,-0.2835,0.006,0.5121,-0.6576,1.1884,0.5437,0.1744,0.2865,1.6762,0.4626,0.6314,1.1448,-1.2792,-0.3121,0.5012,-0.0614,-1.3162,0.3281,-0.7823,1,1.1913,1.6666666,1
6,-0.3669,0.871,-0.0348,-1.5502,0.7743,-0.6576,-0.2264,-0.1687,0.6797,-0.6142,0.6012,0.4667,-0.2047,0.6291,1.8905,-0.9827,0.1869,-1.075,-0.1793,-0.7362,-0.7823,1,1.1337,1,1
9,1.1143,0.627,0.7628,0.3927,2.0165,-0.6576,2.0871,1.1853,1.8245,2.0378,1.6762,1.0844,1.1811,0.6291,1.8905,1.1963,1.2386,2.3693,0.3468,2.7249,-0.7823,2,3.7879,1,1
7,-1.4569,2.0345,0.7015,0.7198,0.5121,1.0346,0.0205,-0.5786,-0.8687,0.6912,-0.9391,0.4667,1.1811,-0.1015,-0.862,1.1963,0.1869,0.7396,0.7181,-1.0499,0.2907,2,-0.1274,1.3333334,1
5,0.4307,1.0573,0.4394,1.0055,1.251,0.3622,0.7904,2.0073,0.1744,0.6912,1.6762,-0.6583,1.2643,1.1448,1.8905,-0.6723,-1.3959,-0.9865,0.3133,-1.0541,0.7703,2,-0.1274,1,1
8,-1.2789,2.0345,-0.9422,-1.2475,-1.6391,-0.6576,-0.62,-0.1687,-0.2934,-0.2309,-0.9391,-0.6583,0.1956,-0.7233,-0.4342,-0.523,-0.3236,-1.3068,-0.6331,-0.9351,-0.7823,1,0.4004,1,1
7,0.892,2.0345,1.314,0.0837,-1.6391,0.2169,2.0871,0.4572,0.1744,0.8147,0.6012,1.0844,0.7871,0.6291,0.4637,-0.3121,1.2386,0.3858,0.3468,-0.5635,-0.7823,1,1.3029,1,1
8,0.3219,1.1945,0.7015,0.0054,0.7743,0.6402,0.7551,0.1067,0.1744,0.9636,-1.5068,0.0083,-0.2661,-0.772,0.052,0.8126,-1.566,-0.5536,0.1123,-0.6659,-0.7823,2,2.2008,1,1
7,-0.8339,1.1945,-0.0348,0.0054,-0.3253,1.0346,0.7586,-0.2644,0.1744,-1.9892,0.6012,0.4667,1.2643,-2.7365,-1.8939,0.8126,0.7301,1.2011,0.7603,0.3241,-0.7823,2,-2.0409,1.3333334,1
7,0.3393,2.0345,1.314,0.7198,0.5121,0.3622,2.0871,2.0073,0.6797,-0.043,1.3256,-0.6583,-0.2047,-0.772,0.4637,-0.267,1.2386,-0.4531,1.4751,-0.1843,-0.7823,2,2.1583,1,1
0,0.1422,-1.5262,-2.7106,-1.0988,-1.6391,0.6402,-1.037,-1.4537,-2.2177,0.7601,-2.1428,-0.6583,-0.9792,-0.6545,0.4637,0.2621,-2.1783,-0.0614,-1.3162,-0.6659,0.7703,2,-0.5079,1,1
1,0.9474,1.1945,1.314,0.0345,-0.6555,0.5029,2.0871,0.5464,0.6797,2.0378,-0.9391,1.0844,-0.6437,1.1448,1.8905,-0.523,-1.8489,-1.9305,0.4317,-3.2367,2.07,1,-2.0409,1,1
10,-0.2941,2.0345,0.7628,1.1049,2.0165,1.0346,2.0871,0.8329,1.8245,2.0378,1.6762,1.0844,2.0054,1.8164,-0.7592,1.7411,1.2386,2.3693,1.2329,0.8801,-0.7823,2,-0.9138,1,1
8,1.2475,1.0832,0.2485,0.006,-0.0008,1.0346,1.1884,-0.1687,0.1744,0.202,1.6762,1.0844,0.1956,-0.1015,-0.3799,1.7411,1.2386,0.7251,0.7181,0.0672,-0.7823,1,2.2703,1,1
6,-1.366,0.6499,-1.1481,-0.0706,-1.6391,-0.6576,1.0419,-1.4494,-0.5905,-1.1126,-0.9391,-0.6583,-0.2661,-0.7233,0.4637,-1.3539,-0.5928,-1.2865,-1.2137,0.0682,-0.7823,1,0.4004,1.3333334,1
7,0.0895,2.0345,1.314,1.8202,0.3993,0.3622,1.0419,0.4572,1.3209,0.6912,0.9747,-0.6583,-0.2661,-0.1015,0.052,0.2621,1.2386,-0.5176,0.0337,0.2968,-0.7823,1,1.2182,1,1
